TaskID,SourceRegion,AssignedRegion,ArrivalHour,StartHour,FinishHour,Duration_h,GPU_Demand,TaskType,NetworkLatency_ms
290,RegionA,RegionA,1903,1903.0,1904.8666666666666,1.8666666666666667,3.0,RealTimeInference,5.0
291,RegionD,RegionD,2175,2175.0,2178.9166666666665,3.9166666666666665,53.0,AITraining,5.0
292,RegionE,RegionE,1299,1301.0,1302.7833333333333,1.7833333333333334,53.0,AITraining,5.0
293,RegionE,RegionE,2067,2069.0,2074.733333333333,5.733333333333333,21.0,BatchInference,5.0
294,RegionF,RegionF,2244,2244.0,2249.2833333333333,5.283333333333333,22.0,BatchInference,5.0
295,RegionA,RegionA,651,651.0,656.7333333333333,5.733333333333333,9.0,BatchInference,5.0
296,RegionD,RegionD,1944,1944.0,1945.9166666666667,1.9166666666666667,45.0,AITraining,5.0
297,RegionC,RegionC,1061,1061.0,1063.3666666666666,2.3666666666666667,22.0,BatchInference,5.0
298,RegionB,RegionB,1135,1135.0,1137.45,2.45,5.0,RealTimeInference,5.0
299,RegionE,RegionE,1984,1984.0,1989.65,5.65,71.0,AITraining,5.0
300,RegionF,RegionF,979,979.0,984.8166666666667,5.816666666666666,32.0,AITraining,5.0
301,RegionA,RegionA,1801,1801.0,1805.5166666666667,4.516666666666667,8.0,BatchInference,5.0
302,RegionA,RegionA,1170,1170.0,1173.5666666666666,3.566666666666667,5.0,RealTimeInference,5.0
303,RegionA,RegionA,1112,1112.0,1116.15,4.15,6.0,RealTimeInference,5.0
304,RegionC,RegionC,1309,1309.0,1311.0,2.0,14.0,BatchInference,5.0
305,RegionE,RegionF,330,330.0,336.3833333333333,6.383333333333334,38.0,AITraining,18.0
306,RegionC,RegionC,617,617.0,620.2166666666667,3.216666666666667,4.0,RealTimeInference,5.0
307,RegionD,RegionD,1568,1568.0,1574.0166666666667,6.016666666666667,1.0,RealTimeInference,5.0
308,RegionB,RegionB,625,625.0,626.7,1.7,82.0,AITraining,5.0
309,RegionD,RegionD,876,876.0,877.1666666666666,1.1666666666666667,47.0,AITraining,5.0
310,RegionB,RegionB,1699,1699.0,1703.7666666666667,4.766666666666667,2.0,RealTimeInference,5.0
311,RegionC,RegionC,1355,1355.0,1356.6833333333334,1.6833333333333333,8.0,BatchInference,5.0
312,RegionE,RegionE,1908,1908.0,1908.5166666666667,0.5166666666666667,57.0,AITraining,5.0
313,RegionE,RegionE,255,255.0,257.3666666666667,2.3666666666666667,9.0,BatchInference,5.0
314,RegionF,RegionF,1720,1720.0,1725.9166666666667,5.916666666666667,1.0,RealTimeInference,5.0
315,RegionA,RegionA,2392,2392.0,2393.45,1.45,17.0,BatchInference,5.0
316,RegionD,RegionD,80,80.0,81.36666666666666,1.3666666666666667,105.0,AITraining,5.0
317,RegionD,RegionD,1558,1562.0,1562.9333333333334,0.9333333333333333,41.0,AITraining,5.0
318,RegionD,RegionD,24,28.0,33.983333333333334,5.983333333333333,18.0,BatchInference,5.0
319,RegionE,RegionF,1223,1223.0,1223.95,0.95,14.0,BatchInference,18.0
320,RegionF,RegionF,1716,1716.0,1721.0166666666667,5.016666666666667,20.0,BatchInference,5.0
321,RegionB,RegionB,2236,2236.0,2238.0333333333333,2.033333333333333,16.0,AITraining,5.0
322,RegionD,RegionD,903,903.0,906.15,3.15,114.0,AITraining,5.0
323,RegionB,RegionB,898,898.0,900.2666666666667,2.2666666666666666,18.0,BatchInference,5.0
324,RegionC,RegionC,1785,1785.0,1785.6166666666666,0.6166666666666667,17.0,BatchInference,5.0
325,RegionD,RegionD,118,122.0,128.58333333333334,6.583333333333333,17.0,BatchInference,5.0
326,RegionE,RegionE,1376,1376.0,1376.3833333333334,0.38333333333333336,16.0,BatchInference,5.0
327,RegionF,RegionF,1656,1660.0,1666.3333333333333,6.333333333333333,74.0,AITraining,5.0
328,RegionC,RegionC,676,676.0,678.0,2.0,22.0,AITraining,5.0
329,RegionB,RegionB,522,522.0,526.1333333333333,4.133333333333334,17.0,BatchInference,5.0
330,RegionD,RegionD,2187,2189.0,2194.05,5.05,124.0,AITraining,5.0
331,RegionB,RegionB,1613,1613.0,1616.35,3.35,3.0,RealTimeInference,5.0
332,RegionE,RegionE,2311,2311.0,2311.616666666667,0.6166666666666667,104.0,AITraining,5.0
333,RegionF,RegionF,111,111.0,115.7,4.7,89.0,AITraining,5.0
334,RegionA,RegionA,1755,1755.0,1757.25,2.25,7.0,RealTimeInference,5.0
335,RegionA,RegionA,1891,1891.0,1893.5666666666666,2.566666666666667,4.0,RealTimeInference,5.0
336,RegionA,RegionA,205,205.0,205.56666666666666,0.5666666666666667,5.0,RealTimeInference,5.0
337,RegionC,RegionC,1552,1552.0,1553.2666666666667,1.2666666666666666,7.0,BatchInference,5.0
338,RegionD,RegionD,866,869.0,871.5833333333334,2.5833333333333335,12.0,BatchInference,5.0
339,RegionE,RegionE,1338,1338.0,1340.0,2.0,18.0,BatchInference,5.0
340,RegionF,RegionF,1552,1552.0,1556.55,4.55,5.0,BatchInference,5.0
341,RegionA,RegionA,1726,1726.0,1730.0833333333333,4.083333333333333,11.0,BatchInference,5.0
342,RegionB,RegionB,335,335.0,336.8333333333333,1.8333333333333333,22.0,BatchInference,5.0
343,RegionC,RegionC,79,79.0,83.85,4.85,9.0,BatchInference,5.0
344,RegionE,RegionE,2209,2213.0,2218.4,5.4,79.0,AITraining,5.0
345,RegionC,RegionC,1433,1433.0,1436.9666666666667,3.966666666666667,5.0,RealTimeInference,5.0
346,RegionC,RegionC,281,281.0,283.65,2.65,1.0,RealTimeInference,5.0
347,RegionA,RegionA,164,164.0,165.31666666666666,1.3166666666666667,36.0,AITraining,5.0
348,RegionA,RegionA,1012,1012.0,1017.9833333333333,5.983333333333333,7.0,RealTimeInference,5.0
349,RegionA,RegionA,83,83.0,88.45,5.45,3.0,RealTimeInference,5.0
350,RegionD,RegionD,624,628.0,630.6833333333333,2.683333333333333,109.0,AITraining,5.0
351,RegionB,RegionB,517,517.0,521.2666666666667,4.266666666666667,7.0,RealTimeInference,5.0
352,RegionE,RegionE,468,468.0,468.6666666666667,0.6666666666666666,6.0,BatchInference,5.0
353,RegionF,RegionF,892,894.0,894.75,0.75,55.0,AITraining,5.0
354,RegionA,RegionA,1049,1049.0,1052.8166666666666,3.816666666666667,9.0,BatchInference,5.0
355,RegionB,RegionB,687,687.0,692.7333333333333,5.733333333333333,14.0,BatchInference,5.0
356,RegionD,RegionD,469,469.0,475.3,6.3,21.0,AITraining,5.0
357,RegionB,RegionB,1274,1274.0,1275.1833333333334,1.1833333333333333,6.0,RealTimeInference,5.0
358,RegionC,RegionC,2370,2370.0,2375.733333333333,5.733333333333333,1.0,RealTimeInference,5.0
359,RegionC,RegionC,1277,1277.0,1277.5833333333333,0.5833333333333334,3.0,RealTimeInference,5.0
360,RegionA,RegionA,1537,1537.0,1542.15,5.15,66.0,AITraining,5.0
361,RegionA,RegionA,812,812.0,814.1166666666667,2.1166666666666667,8.0,BatchInference,5.0
362,RegionA,RegionA,994,994.0,997.6833333333333,3.683333333333333,4.0,RealTimeInference,5.0
363,RegionB,RegionB,1235,1235.0,1237.0333333333333,2.033333333333333,1.0,RealTimeInference,5.0
364,RegionE,RegionE,495,495.0,495.1666666666667,0.16666666666666666,27.0,AITraining,5.0
365,RegionF,RegionF,168,172.0,177.48333333333332,5.483333333333333,105.0,AITraining,5.0
366,RegionF,RegionE,2182,2186.0,2192.516666666667,6.516666666666667,9.0,BatchInference,18.0
367,RegionA,RegionA,1517,1517.0,1522.7,5.7,14.0,BatchInference,5.0
368,RegionA,RegionA,2072,2072.0,2074.8333333333335,2.8333333333333335,3.0,RealTimeInference,5.0
369,RegionD,RegionD,1397,1397.0,1397.3166666666666,0.31666666666666665,21.0,AITraining,5.0
370,RegionB,RegionB,1720,1720.0,1722.45,2.45,5.0,RealTimeInference,5.0
371,RegionD,RegionD,432,432.0,432.3666666666667,0.36666666666666664,15.0,BatchInference,5.0
372,RegionE,RegionF,1483,1483.0,1484.55,1.55,11.0,BatchInference,18.0
373,RegionF,RegionF,1883,1883.0,1884.8333333333333,1.8333333333333333,80.0,AITraining,5.0
374,RegionC,RegionC,626,626.0,630.5666666666667,4.566666666666666,88.0,AITraining,5.0
375,RegionB,RegionB,721,721.0,721.7833333333333,0.7833333333333333,14.0,BatchInference,5.0
376,RegionD,RegionD,2137,2138.0,2139.733333333333,1.7333333333333334,50.0,AITraining,5.0
377,RegionE,RegionE,1106,1110.0,1115.45,5.45,64.0,AITraining,5.0
378,RegionE,RegionF,2204,2204.0,2209.7166666666667,5.716666666666667,75.0,AITraining,18.0
379,RegionF,RegionF,1904,1904.0,1905.4166666666667,1.4166666666666667,14.0,BatchInference,5.0
380,RegionA,RegionA,1099,1099.0,1099.1666666666667,0.16666666666666666,6.0,BatchInference,5.0
381,RegionB,RegionB,1005,1005.0,1006.15,1.15,11.0,BatchInference,5.0
382,RegionB,RegionB,1142,1142.0,1146.6,4.6,5.0,RealTimeInference,5.0
383,RegionC,RegionC,998,998.0,1002.65,4.65,12.0,BatchInference,5.0
384,RegionD,RegionD,2334,2334.0,2336.9,2.9,6.0,BatchInference,5.0
385,RegionF,RegionE,1552,1552.0,1558.4666666666667,6.466666666666667,20.0,AITraining,18.0
386,RegionF,RegionF,117,117.0,118.18333333333334,1.1833333333333333,17.0,BatchInference,5.0
387,RegionA,RegionA,1331,1331.0,1335.1,4.1,7.0,BatchInference,5.0
388,RegionA,RegionA,1997,1997.0,2002.0833333333333,5.083333333333333,2.0,RealTimeInference,5.0
389,RegionB,RegionB,1453,1453.0,1457.95,4.95,7.0,RealTimeInference,5.0
390,RegionD,RegionD,1394,1397.0,1403.0333333333333,6.033333333333333,22.0,BatchInference,5.0
391,RegionD,RegionD,1131,1134.0,1136.5666666666666,2.566666666666667,18.0,BatchInference,5.0
392,RegionF,RegionF,41,41.0,46.3,5.3,112.0,AITraining,5.0
393,RegionA,RegionA,782,782.0,782.8,0.8,119.0,AITraining,5.0
394,RegionA,RegionA,988,988.0,990.3833333333333,2.3833333333333333,3.0,RealTimeInference,5.0
395,RegionD,RegionD,1664,1664.0,1667.1333333333334,3.1333333333333333,82.0,AITraining,5.0
396,RegionC,RegionC,2274,2274.0,2274.4,0.4,11.0,BatchInference,5.0
397,RegionB,RegionB,1950,1950.0,1954.9666666666667,4.966666666666667,7.0,RealTimeInference,5.0
398,RegionF,RegionF,2010,2010.0,2012.7666666666667,2.7666666666666666,109.0,AITraining,5.0
399,RegionF,RegionF,70,70.0,71.76666666666667,1.7666666666666666,9.0,BatchInference,5.0
400,RegionA,RegionA,1205,1205.0,1209.9666666666667,4.966666666666667,5.0,RealTimeInference,5.0
401,RegionA,RegionA,1656,1656.0,1657.5833333333333,1.5833333333333333,6.0,RealTimeInference,5.0
402,RegionD,RegionD,996,996.0,998.2,2.2,81.0,AITraining,5.0
403,RegionD,RegionD,2382,2382.0,2384.116666666667,2.1166666666666667,13.0,BatchInference,5.0
404,RegionD,RegionD,1938,1938.0,1940.8,2.8,9.0,BatchInference,5.0
405,RegionF,RegionF,2174,2174.0,2180.233333333333,6.233333333333333,62.0,AITraining,5.0
406,RegionA,RegionA,1742,1742.0,1742.4,0.4,23.0,BatchInference,5.0
407,RegionD,RegionD,2254,2254.0,2258.5,4.5,44.0,AITraining,5.0
408,RegionB,RegionB,1441,1441.0,1446.6833333333334,5.683333333333334,18.0,BatchInference,5.0
409,RegionD,RegionD,1858,1858.0,1859.7333333333333,1.7333333333333334,60.0,AITraining,5.0
410,RegionD,RegionD,1255,1255.0,1260.0166666666667,5.016666666666667,22.0,BatchInference,5.0
411,RegionE,RegionE,944,944.0,945.3,1.3,14.0,BatchInference,5.0
412,RegionE,RegionE,788,788.0,792.3833333333333,4.383333333333334,4.0,RealTimeInference,5.0
413,RegionA,RegionA,489,489.0,489.78333333333336,0.7833333333333333,13.0,BatchInference,5.0
414,RegionD,RegionD,2194,2194.0,2194.5333333333333,0.5333333333333333,21.0,AITraining,5.0
415,RegionD,RegionD,758,758.0,763.1833333333333,5.183333333333334,62.0,AITraining,5.0
416,RegionB,RegionB,886,886.0,889.7833333333333,3.783333333333333,3.0,RealTimeInference,5.0
417,RegionE,RegionE,1983,1983.0,1986.65,3.65,28.0,AITraining,5.0
418,RegionE,RegionE,2148,2148.0,2149.883333333333,1.8833333333333333,4.0,BatchInference,5.0
419,RegionA,RegionA,1159,1159.0,1165.0833333333333,6.083333333333333,75.0,AITraining,5.0
420,RegionA,RegionA,795,795.0,801.4166666666666,6.416666666666667,4.0,RealTimeInference,5.0
421,RegionB,RegionB,931,931.0,933.2666666666667,2.2666666666666666,8.0,BatchInference,5.0
422,RegionC,RegionC,734,734.0,738.9333333333333,4.933333333333334,13.0,BatchInference,5.0
423,RegionD,RegionD,57,57.0,57.63333333333333,0.6333333333333333,12.0,BatchInference,5.0
424,RegionF,RegionF,2187,2189.0,2194.1,5.1,93.0,AITraining,5.0
425,RegionD,RegionD,1123,1123.0,1127.4333333333334,4.433333333333334,6.0,RealTimeInference,5.0
426,RegionA,RegionA,223,223.0,228.91666666666666,5.916666666666667,6.0,RealTimeInference,5.0
427,RegionD,RegionD,1196,1196.0,1199.1833333333334,3.183333333333333,125.0,AITraining,5.0
428,RegionD,RegionD,517,517.0,517.1666666666666,0.16666666666666666,102.0,AITraining,5.0
429,RegionE,RegionF,2010,2010.0,2011.0666666666666,1.0666666666666667,78.0,AITraining,18.0
430,RegionC,RegionC,50,50.0,52.63333333333333,2.6333333333333333,3.0,RealTimeInference,5.0
431,RegionF,RegionF,1164,1164.0,1166.4333333333334,2.433333333333333,62.0,AITraining,5.0
432,RegionF,RegionE,1960,1960.0,1965.3666666666666,5.366666666666666,13.0,BatchInference,18.0
433,RegionA,RegionA,1395,1395.0,1396.2,1.2,12.0,BatchInference,5.0
434,RegionA,RegionA,210,210.0,211.65,1.65,4.0,RealTimeInference,5.0
435,RegionC,RegionC,1956,1956.0,1962.5833333333333,6.583333333333333,14.0,BatchInference,5.0
436,RegionB,RegionB,267,267.0,272.93333333333334,5.933333333333334,7.0,RealTimeInference,5.0
437,RegionD,RegionD,2014,2014.0,2020.2166666666667,6.216666666666667,20.0,BatchInference,5.0
438,RegionC,RegionC,2363,2363.0,2366.1833333333334,3.183333333333333,3.0,RealTimeInference,5.0
439,RegionA,RegionA,219,219.0,222.15,3.15,39.0,AITraining,5.0
440,RegionA,RegionA,611,611.0,613.8333333333334,2.8333333333333335,6.0,RealTimeInference,5.0
441,RegionD,RegionD,1244,1244.0,1245.2,1.2,64.0,AITraining,5.0
442,RegionB,RegionB,1016,1016.0,1018.7166666666667,2.716666666666667,3.0,RealTimeInference,5.0
443,RegionC,RegionC,2285,2285.0,2285.9666666666667,0.9666666666666667,4.0,RealTimeInference,5.0
444,RegionE,RegionE,924,924.0,925.55,1.55,10.0,BatchInference,5.0
445,RegionF,RegionE,1558,1558.0,1560.6166666666666,2.6166666666666667,120.0,AITraining,18.0
446,RegionA,RegionA,1813,1813.0,1818.6,5.6,11.0,BatchInference,5.0
447,RegionB,RegionB,1756,1756.0,1758.5,2.5,4.0,BatchInference,5.0
448,RegionC,RegionC,2329,2329.0,2332.6666666666665,3.6666666666666665,22.0,BatchInference,5.0
449,RegionE,RegionE,246,246.0,248.78333333333333,2.783333333333333,77.0,AITraining,5.0
450,RegionE,RegionE,406,410.0,414.9166666666667,4.916666666666667,44.0,AITraining,5.0
451,RegionC,RegionC,864,864.0,868.4333333333333,4.433333333333334,3.0,RealTimeInference,5.0
452,RegionA,RegionA,332,332.0,335.06666666666666,3.066666666666667,17.0,BatchInference,5.0
453,RegionA,RegionA,982,982.0,984.0333333333333,2.033333333333333,2.0,RealTimeInference,5.0
454,RegionA,RegionA,2260,2260.0,2265.4666666666667,5.466666666666667,2.0,RealTimeInference,5.0
455,RegionB,RegionB,641,641.0,645.55,4.55,4.0,RealTimeInference,5.0
456,RegionB,RegionB,1673,1673.0,1679.1333333333334,6.133333333333334,5.0,RealTimeInference,5.0
457,RegionE,RegionE,1924,1926.0,1930.5833333333333,4.583333333333333,6.0,BatchInference,5.0
458,RegionF,RegionF,133,133.0,139.25,6.25,13.0,BatchInference,5.0
459,RegionA,RegionA,1180,1180.0,1181.0666666666666,1.0666666666666667,2.0,RealTimeInference,5.0
460,RegionD,RegionD,1158,1158.0,1161.1166666666666,3.1166666666666667,107.0,AITraining,5.0
461,RegionD,RegionD,1859,1859.0,1864.5,5.5,22.0,AITraining,5.0
462,RegionB,RegionB,956,956.0,960.4,4.4,1.0,RealTimeInference,5.0
463,RegionD,RegionD,810,810.0,814.3,4.3,11.0,BatchInference,5.0
464,RegionE,RegionE,470,470.0,471.26666666666665,1.2666666666666666,18.0,BatchInference,5.0
465,RegionA,RegionA,920,920.0,924.55,4.55,66.0,AITraining,5.0
466,RegionD,RegionD,610,610.0,611.6166666666667,1.6166666666666667,49.0,AITraining,5.0
467,RegionB,RegionB,582,582.0,584.15,2.15,17.0,BatchInference,5.0
468,RegionB,RegionB,244,244.0,246.9,2.9,6.0,RealTimeInference,5.0
469,RegionB,RegionB,1259,1259.0,1262.8666666666666,3.8666666666666667,6.0,RealTimeInference,5.0
470,RegionF,RegionF,2331,2334.0,2334.266666666667,0.26666666666666666,70.0,AITraining,5.0
471,RegionF,RegionF,1798,1798.0,1800.8333333333333,2.8333333333333335,13.0,BatchInference,5.0
472,RegionA,RegionA,1919,1919.0,1921.6,2.6,7.0,RealTimeInference,5.0
473,RegionD,RegionD,1245,1245.0,1245.75,0.75,127.0,AITraining,5.0
474,RegionD,RegionD,1648,1648.0,1648.1833333333334,0.18333333333333332,44.0,AITraining,5.0
475,RegionC,RegionC,2049,2049.0,2052.4333333333334,3.433333333333333,4.0,BatchInference,5.0
476,RegionE,RegionE,2022,2022.0,2026.05,4.05,35.0,AITraining,5.0
477,RegionE,RegionE,329,329.0,331.1333333333333,2.1333333333333333,5.0,BatchInference,5.0
478,RegionF,RegionF,163,163.0,167.5,4.5,27.0,AITraining,5.0
479,RegionA,RegionA,1320,1320.0,1324.4166666666667,4.416666666666667,8.0,BatchInference,5.0
480,RegionD,RegionD,1025,1025.0,1028.9166666666667,3.9166666666666665,109.0,AITraining,5.0
481,RegionB,RegionB,374,374.0,380.06666666666666,6.066666666666666,5.0,RealTimeInference,5.0
482,RegionB,RegionB,2356,2356.0,2362.2166666666667,6.216666666666667,4.0,RealTimeInference,5.0
483,RegionF,RegionF,84,84.0,87.51666666666667,3.5166666666666666,39.0,AITraining,5.0
484,RegionF,RegionF,1103,1106.0,1107.1333333333334,1.1333333333333333,45.0,AITraining,5.0
485,RegionB,RegionB,164,164.0,167.88333333333333,3.8833333333333333,125.0,AITraining,5.0
486,RegionA,RegionA,1927,1927.0,1927.3833333333334,0.38333333333333336,1.0,RealTimeInference,5.0
487,RegionD,RegionD,1811,1811.0,1815.1,4.1,24.0,AITraining,5.0
488,RegionC,RegionC,743,743.0,747.25,4.25,10.0,BatchInference,5.0
489,RegionE,RegionE,1785,1785.0,1785.2166666666667,0.21666666666666667,37.0,AITraining,5.0
490,RegionF,RegionF,2014,2014.0,2014.6333333333334,0.6333333333333333,41.0,AITraining,5.0
491,RegionF,RegionF,1925,1925.0,1930.0333333333333,5.033333333333333,5.0,RealTimeInference,5.0
492,RegionA,RegionA,1672,1672.0,1674.5833333333333,2.5833333333333335,14.0,BatchInference,5.0
493,RegionB,RegionB,1315,1315.0,1315.8333333333333,0.8333333333333334,13.0,BatchInference,5.0
494,RegionD,RegionD,428,428.0,428.43333333333334,0.43333333333333335,53.0,AITraining,5.0
495,RegionB,RegionB,1350,1350.0,1356.45,6.45,5.0,RealTimeInference,5.0
496,RegionD,RegionD,2029,2029.0,2031.1,2.1,15.0,BatchInference,5.0
497,RegionF,RegionF,1640,1640.0,1640.6,0.6,13.0,BatchInference,5.0
498,RegionA,RegionA,150,150.0,153.8,3.8,72.0,AITraining,5.0
499,RegionA,RegionA,360,360.0,364.6166666666667,4.616666666666666,11.0,BatchInference,5.0
500,RegionB,RegionB,1033,1033.0,1036.0333333333333,3.033333333333333,16.0,BatchInference,5.0
501,RegionC,RegionC,474,474.0,477.31666666666666,3.316666666666667,20.0,BatchInference,5.0
502,RegionD,RegionD,2107,2107.0,2109.3166666666666,2.316666666666667,17.0,BatchInference,5.0
503,RegionC,RegionC,2222,2222.0,2228.2,6.2,4.0,RealTimeInference,5.0
504,RegionF,RegionF,1692,1692.0,1695.1666666666667,3.1666666666666665,4.0,BatchInference,5.0
505,RegionA,RegionA,768,768.0,768.6333333333333,0.6333333333333333,4.0,RealTimeInference,5.0
506,RegionD,RegionD,1481,1481.0,1486.0833333333333,5.083333333333333,36.0,AITraining,5.0
507,RegionD,RegionD,2041,2045.0,2048.266666666667,3.2666666666666666,26.0,AITraining,5.0
508,RegionE,RegionE,1810,1810.0,1815.3166666666666,5.316666666666666,54.0,AITraining,5.0
509,RegionC,RegionC,833,833.0,835.0,2.0,2.0,RealTimeInference,5.0
510,RegionE,RegionF,2249,2249.0,2253.9666666666667,4.966666666666667,8.0,BatchInference,18.0
511,RegionA,RegionA,1179,1179.0,1183.1333333333334,4.133333333333334,2.0,RealTimeInference,5.0
512,RegionA,RegionA,1985,1985.0,1988.9333333333334,3.933333333333333,23.0,BatchInference,5.0
513,RegionA,RegionA,118,118.0,124.23333333333333,6.233333333333333,4.0,RealTimeInference,5.0
514,RegionD,RegionD,980,980.0,983.5,3.5,122.0,AITraining,5.0
515,RegionE,RegionF,648,651.0,652.3666666666667,1.3666666666666667,41.0,AITraining,18.0
516,RegionE,RegionF,2256,2260.0,2260.4333333333334,0.43333333333333335,12.0,BatchInference,18.0
517,RegionE,RegionE,2262,2262.0,2263.1666666666665,1.1666666666666667,1.0,RealTimeInference,5.0
518,RegionA,RegionA,381,381.0,381.85,0.85,14.0,BatchInference,5.0
519,RegionA,RegionA,464,464.0,469.0,5.0,1.0,RealTimeInference,5.0
520,RegionB,RegionB,481,481.0,482.95,1.95,6.0,BatchInference,5.0
521,RegionE,RegionE,630,630.0,631.85,1.85,59.0,AITraining,5.0
522,RegionD,RegionD,1195,1195.0,1199.7333333333333,4.733333333333333,5.0,BatchInference,5.0
523,RegionF,RegionF,1119,1119.0,1124.2333333333333,5.233333333333333,116.0,AITraining,5.0
524,RegionA,RegionA,1976,1976.0,1977.1,1.1,20.0,BatchInference,5.0
525,RegionA,RegionA,998,998.0,998.35,0.35,20.0,BatchInference,5.0
526,RegionB,RegionB,2257,2257.0,2262.8,5.8,19.0,BatchInference,5.0
527,RegionB,RegionB,1571,1571.0,1572.5,1.5,7.0,RealTimeInference,5.0
528,RegionB,RegionB,2081,2081.0,2084.45,3.45,7.0,RealTimeInference,5.0
529,RegionF,RegionF,559,559.0,563.6166666666667,4.616666666666666,87.0,AITraining,5.0
530,RegionD,RegionD,1131,1131.0,1137.2333333333333,6.233333333333333,7.0,RealTimeInference,5.0
531,RegionA,RegionA,1392,1392.0,1396.5833333333333,4.583333333333333,18.0,BatchInference,5.0
532,RegionD,RegionD,1094,1094.0,1098.85,4.85,31.0,AITraining,5.0
533,RegionB,RegionB,1158,1158.0,1162.3166666666666,4.316666666666666,5.0,RealTimeInference,5.0
534,RegionE,RegionE,1222,1222.0,1227.7333333333333,5.733333333333333,22.0,AITraining,5.0
535,RegionE,RegionF,2375,2379.0,2385.3333333333335,6.333333333333333,22.0,AITraining,18.0
536,RegionF,RegionF,2005,2005.0,2010.4,5.4,63.0,AITraining,5.0
537,RegionF,RegionF,1829,1829.0,1832.8666666666666,3.8666666666666667,7.0,RealTimeInference,5.0
538,RegionC,RegionC,1983,1983.0,1984.8666666666666,1.8666666666666667,109.0,AITraining,5.0
539,RegionB,RegionB,1361,1361.0,1363.8,2.8,20.0,BatchInference,5.0
540,RegionD,RegionD,2225,2225.0,2228.2833333333333,3.283333333333333,39.0,AITraining,5.0
